Epsilon Discount LearningLength TestLength L1Factor NumberOfFeatures MeanDataLikelihood MeanReward
0.1 0.9 22 1000 0.0181899 31 0.93888 0.007
0.1 0.9 22 1000 0.0227374 25 0.902204 0.014
0.1 0.9 22 1000 0.0284217 23 0.902505 0.01
0.1 0.9 22 1000 0.0355271 16 0.807194 0.009
0.1 0.9 22 1000 0.0444089 12 0.58243 0
0.1 0.9 27 1000 0 176 0.999734 0.003
0.1 0.9 27 1000 0.00125 46 0.999744 0.006
0.1 0.9 27 1000 0.0015625 45 0.999665 0.007
0.1 0.9 27 1000 0.00195312 41 0.999507 0.007
0.1 0.9 27 1000 0.00244141 40 0.99943 0.009
0.1 0.9 27 1000 0.00305176 40 0.999307 0.007
0.1 0.9 27 1000 0.0038147 38 0.999643 0.001
0.1 0.9 27 1000 0.00476837 36 0.999407 0.005
0.1 0.9 27 1000 0.00596046 35 0.999337 0.004
0.1 0.9 27 1000 0.00745058 35 0.999252 0.002
0.1 0.9 27 1000 0.00931323 35 0.999571 0.006
0.1 0.9 27 1000 0.0116415 34 0.999387 0.002
0.1 0.9 27 1000 0.0145519 34 0.999685 0.001
0.1 0.9 27 1000 0.0181899 30 0.999191 0.009
0.1 0.9 27 1000 0.0227374 28 0.999542 0.002
0.1 0.9 27 1000 0.0284217 23 0.931275 0.002
0.1 0.9 27 1000 0.0355271 21 0.884886 0.003
0.1 0.9 27 1000 0.0444089 17 0.824148 0.016
0.1 0.9 33 1000 0 164 0.919309 0.002
0.1 0.9 33 1000 0.00125 40 0.919132 0.001
0.1 0.9 33 1000 0.0015625 39 0.919363 0.031
0.1 0.9 33 1000 0.00195312 39 0.919191 0
0.1 0.9 33 1000 0.00244141 38 0.919348 0.014
0.1 0.9 33 1000 0.00305176 38 0.919221 0.001
0.1 0.9 33 1000 0.0038147 38 0.919279 0
0.1 0.9 33 1000 0.00476837 36 0.919336 0
0.1 0.9 33 1000 0.00596046 36 0.919011 0
0.1 0.9 33 1000 0.00745058 34 0.906281 0.005
0.1 0.9 33 1000 0.00931323 33 0.906297 0.045
0.1 0.9 33 1000 0.0116415 31 0.906039 0.002
0.1 0.9 33 1000 0.0145519 31 0.905883 0.015
0.1 0.9 33 1000 0.0181899 29 0.795696 0.002
0.1 0.9 33 1000 0.0227374 27 0.795411 0.009
0.1 0.9 33 1000 0.0284217 22 0.700025 0.011
0.1 0.9 33 1000 0.0355271 21 0.680655 0
0.1 0.9 33 1000 0.0444089 20 0.645621 0
0.1 0.9 41 1000 0 176 0.999654 0.065
0.1 0.9 41 1000 0.00125 62 0.999582 0.126
0.1 0.9 41 1000 0.0015625 62 0.999473 0.119
0.1 0.9 41 1000 0.00195312 61 0.999369 0.12
0.1 0.9 41 1000 0.00244141 61 0.999532 0.116
0.1 0.9 41 1000 0.00305176 57 0.999217 0.007
0.1 0.9 41 1000 0.0038147 56 0.999004 0.151
0.1 0.9 41 1000 0.00476837 53 0.999545 0.084
0.1 0.9 41 1000 0.00596046 50 0.999485 0.008
0.1 0.9 41 1000 0.00745058 46 0.999399 0.008
0.1 0.9 41 1000 0.00931323 43 0.999287 0.056
0.1 0.9 41 1000 0.0116415 38 0.999053 0.02
0.1 0.9 41 1000 0.0145519 30 0.927312 0
0.1 0.9 41 1000 0.0181899 22 0.81423 0.009
0.1 0.9 41 1000 0.0227374 17 0.711981 0.003
0.1 0.9 41 1000 0.0284217 15 0.675919 0.057
0.1 0.9 41 1000 0.0355271 14 0.669267 0.023
0.1 0.9 41 1000 0.0444089 11 0.566143 0.004
0.1 0.9 51 1000 0 176 0.999568 0.05
0.1 0.9 51 1000 0.00125 56 0.998702 0.137
0.1 0.9 51 1000 0.0015625 52 0.999212 0.142
0.1 0.9 51 1000 0.00195312 51 0.998848 0.148
0.1 0.9 51 1000 0.00244141 50 0.99893 0.148
0.1 0.9 51 1000 0.00305176 49 0.99916 0.019
0.1 0.9 51 1000 0.0038147 48 0.998904 0.025
0.1 0.9 51 1000 0.00476837 44 0.999535 0.131
0.1 0.9 51 1000 0.00596046 40 0.999205 0.168
0.1 0.9 51 1000 0.00745058 40 0.999191 0.193
0.1 0.9 51 1000 0.00931323 38 0.999725 0.144
0.1 0.9 51 1000 0.0116415 38 0.99944 0.205
0.1 0.9 51 1000 0.0145519 34 0.998522 0.217
0.1 0.9 51 1000 0.0181899 29 0.997261 0.001
0.1 0.9 51 1000 0.0227374 19 0.714157 0
0.1 0.9 51 1000 0.0284217 18 0.682827 0
0.1 0.9 51 1000 0.0355271 16 0.643916 0.007
0.1 0.9 51 1000 0.0444089 13 0.538382 0.002
0.1 0.9 63 1000 0 164 0.99931 0.001
0.1 0.9 63 1000 0.00125 52 0.99878 0.001
0.1 0.9 63 1000 0.0015625 52 0.9984 0.001
0.1 0.9 63 1000 0.00195312 50 0.999316 0.001
0.1 0.9 63 1000 0.00244141 50 0.999115 0
0.1 0.9 63 1000 0.00305176 49 0.999186 0.002
0.1 0.9 63 1000 0.0038147 46 0.999028 0.001
0.1 0.9 63 1000 0.00476837 45 0.998774 0.002
0.1 0.9 63 1000 0.00596046 43 0.998329 0.001
0.1 0.9 63 1000 0.00745058 39 0.99927 0.001
0.1 0.9 63 1000 0.00931323 37 0.977674 0
0.1 0.9 63 1000 0.0116415 36 0.977902 0
0.1 0.9 63 1000 0.0145519 32 0.978012 0.005
0.1 0.9 63 1000 0.0181899 31 0.956346 0.001
0.1 0.9 63 1000 0.0227374 27 0.920455 0.003
0.1 0.9 63 1000 0.0284217 22 0.827519 0.001
0.1 0.9 63 1000 0.0355271 17 0.680421 0
0.1 0.9 63 1000 0.0444089 13 0.562416 0.001
0.1 0.9 78 1000 0 176 0.964771 0.019
0.1 0.9 78 1000 0.00125 69 0.964503 0.026
0.1 0.9 78 1000 0.0015625 67 0.963751 0.016
0.1 0.9 78 1000 0.00195312 67 0.96456 0.024
0.1 0.9 78 1000 0.00244141 60 0.964655 0.024
0.1 0.9 78 1000 0.00305176 59 0.964727 0.021
0.1 0.9 78 1000 0.0038147 57 0.964744 0.017
0.1 0.9 78 1000 0.00476837 47 0.950703 0.084
0.1 0.9 78 1000 0.00596046 46 0.918224 0.137
0.1 0.9 78 1000 0.00745058 45 0.902258 0.108
0.1 0.9 78 1000 0.00931323 44 0.901998 0.115
0.1 0.9 78 1000 0.0116415 41 0.878917 0.038
0.1 0.9 78 1000 0.0145519 36 0.853605 0.015
0.1 0.9 78 1000 0.0181899 28 0.820807 0.009
0.1 0.9 78 1000 0.0227374 22 0.664145 0.002
0.1 0.9 78 1000 0.0284217 18 0.634612 0
0.1 0.9 78 1000 0.0355271 15 0.619975 0
0.1 0.9 78 1000 0.0444089 13 0.574069 0
0.1 0.9 97 1000 0 176 0.91292 0.139
0.1 0.9 97 1000 0.00125 70 0.912437 0.149
0.1 0.9 97 1000 0.0015625 65 0.908629 0.205
0.1 0.9 97 1000 0.00195312 62 0.908771 0.149
0.1 0.9 97 1000 0.00244141 61 0.905301 0.143
0.1 0.9 97 1000 0.00305176 59 0.905327 0.148
0.1 0.9 97 1000 0.0038147 56 0.905281 0.193
0.1 0.9 97 1000 0.00476837 50 0.90473 0.152
0.1 0.9 97 1000 0.00596046 50 0.904747 0.147
0.1 0.9 97 1000 0.00745058 48 0.899129 0.206
0.1 0.9 97 1000 0.00931323 38 0.898489 0.179
0.1 0.9 97 1000 0.0116415 33 0.886888 0.187
0.1 0.9 97 1000 0.0145519 30 0.886746 0.213
0.1 0.9 97 1000 0.0181899 22 0.776752 0.003
0.1 0.9 97 1000 0.0227374 18 0.685535 0.002
0.1 0.9 97 1000 0.0284217 17 0.641117 0
0.1 0.9 97 1000 0.0355271 14 0.54968 0
0.1 0.9 97 1000 0.0444089 12 0.434622 0.001
0.1 0.9 121 1000 0 176 0.955157 0.161
0.1 0.9 121 1000 0.00125 70 0.954915 0.148
0.1 0.9 121 1000 0.0015625 67 0.943873 0.142
0.1 0.9 121 1000 0.00195312 60 0.94396 0.149
0.1 0.9 121 1000 0.00244141 58 0.939803 0.151
0.1 0.9 121 1000 0.00305176 58 0.93961 0.152
0.1 0.9 121 1000 0.0038147 53 0.925072 0.15
0.1 0.9 121 1000 0.00476837 45 0.906298 0.193
0.1 0.9 121 1000 0.00596046 44 0.907063 0.206
0.1 0.9 121 1000 0.00745058 40 0.895522 0.202
0.1 0.9 121 1000 0.00931323 38 0.866622 0.167
0.1 0.9 121 1000 0.0116415 29 0.789636 0.002
0.1 0.9 121 1000 0.0145519 29 0.789643 0.002
0.1 0.9 121 1000 0.0181899 27 0.772686 0
0.1 0.9 121 1000 0.0227374 25 0.748132 0
0.1 0.9 121 1000 0.0284217 24 0.723635 0.001
0.1 0.9 121 1000 0.0355271 20 0.649014 0.001
0.1 0.9 121 1000 0.0444089 12 0.465808 0.001
0.1 0.9 151 1000 0 176 0.906114 0.115
0.1 0.9 151 1000 0.00125 73 0.898976 0.173
0.1 0.9 151 1000 0.0015625 67 0.89293 0.18
0.1 0.9 151 1000 0.00195312 61 0.892127 0.173
0.1 0.9 151 1000 0.00244141 58 0.878416 0.173
0.1 0.9 151 1000 0.00305176 56 0.878464 0.179
0.1 0.9 151 1000 0.0038147 53 0.875703 0.178
0.1 0.9 151 1000 0.00476837 50 0.867854 0.172
0.1 0.9 151 1000 0.00596046 45 0.849682 0.176
0.1 0.9 151 1000 0.00745058 41 0.835276 0.213
0.1 0.9 151 1000 0.00931323 35 0.807757 0.215
0.1 0.9 151 1000 0.0116415 32 0.804503 0.221
0.1 0.9 151 1000 0.0145519 30 0.804187 0.22
0.1 0.9 151 1000 0.0181899 28 0.777792 0.214
0.1 0.9 151 1000 0.0227374 25 0.679049 0
0.1 0.9 151 1000 0.0284217 21 0.613398 0.007
0.1 0.9 151 1000 0.0355271 18 0.534312 0.001
0.1 0.9 151 1000 0.0444089 13 0.445121 0
0.1 0.9 188 1000 0 176 0.853934 0.171
0.1 0.9 188 1000 0.00125 74 0.849471 0.155
0.1 0.9 188 1000 0.0015625 69 0.840456 0.218
0.1 0.9 188 1000 0.00195312 68 0.839296 0.215
0.1 0.9 188 1000 0.00244141 61 0.83529 0.216
0.1 0.9 188 1000 0.00305176 56 0.828471 0.212
0.1 0.9 188 1000 0.0038147 55 0.826159 0.218
0.1 0.9 188 1000 0.00476837 49 0.821961 0.196
0.1 0.9 188 1000 0.00596046 40 0.806777 0.192
0.1 0.9 188 1000 0.00745058 40 0.807262 0.205
0.1 0.9 188 1000 0.00931323 37 0.795484 0.212
0.1 0.9 188 1000 0.0116415 32 0.745893 0.002
0.1 0.9 188 1000 0.0145519 28 0.720041 0.002
0.1 0.9 188 1000 0.0181899 27 0.704573 0.006
0.1 0.9 188 1000 0.0227374 22 0.671983 0.003
0.1 0.9 188 1000 0.0284217 21 0.652649 0.006
0.1 0.9 188 1000 0.0355271 20 0.631164 0.013
0.1 0.9 188 1000 0.0444089 14 0.476135 0.028
0.1 0.9 235 1000 0 176 0.865044 0.192
0.1 0.9 235 1000 0.00125 74 0.839668 0.157
0.1 0.9 235 1000 0.0015625 71 0.839096 0.172
0.1 0.9 235 1000 0.00195312 66 0.836105 0.157
0.1 0.9 235 1000 0.00244141 63 0.830953 0.035
0.1 0.9 235 1000 0.00305176 59 0.828424 0.036
0.1 0.9 235 1000 0.0038147 52 0.823177 0.038
0.1 0.9 235 1000 0.00476837 47 0.781992 0.018
0.1 0.9 235 1000 0.00596046 42 0.763522 0
0.1 0.9 235 1000 0.00745058 41 0.742212 0.001
0.1 0.9 235 1000 0.00931323 36 0.722701 0.007
0.1 0.9 235 1000 0.0116415 29 0.704139 0.01
0.1 0.9 235 1000 0.0145519 29 0.704144 0.015
0.1 0.9 235 1000 0.0181899 25 0.68705 0.004
0.1 0.9 235 1000 0.0227374 25 0.68703 0
0.1 0.9 235 1000 0.0284217 21 0.624811 0.01
0.1 0.9 235 1000 0.0355271 16 0.536635 0.001
0.1 0.9 235 1000 0.0444089 10 0.424595 0.015
0.1 0.9 293 1000 0 176 0.729628 0.123
0.1 0.9 293 1000 0.00125 87 0.726264 0.2
0.1 0.9 293 1000 0.0015625 78 0.721796 0.209
0.1 0.9 293 1000 0.00195312 69 0.716192 0.211
0.1 0.9 293 1000 0.00244141 61 0.704247 0.216
0.1 0.9 293 1000 0.00305176 58 0.69487 0.212
0.1 0.9 293 1000 0.0038147 49 0.686733 0.211
0.1 0.9 293 1000 0.00476837 47 0.685308 0.219
0.1 0.9 293 1000 0.00596046 44 0.672093 0.218
0.1 0.9 293 1000 0.00745058 42 0.668569 0.215
0.1 0.9 293 1000 0.00931323 38 0.667447 0.219
0.1 0.9 293 1000 0.0116415 35 0.660322 0.215
0.1 0.9 293 1000 0.0145519 30 0.631068 0.215
0.1 0.9 293 1000 0.0181899 27 0.586251 0
0.1 0.9 293 1000 0.0227374 26 0.586247 0.094
0.1 0.9 293 1000 0.0284217 24 0.57381 0.002
0.1 0.9 293 1000 0.0355271 21 0.518113 0.009
0.1 0.9 293 1000 0.0444089 13 0.402688 0.006
0.1 0.9 366 1000 0 176 0.836643 0.203
0.1 0.9 366 1000 0.00125 69 0.823222 0.206
0.1 0.9 366 1000 0.0015625 65 0.822386 0.213
0.1 0.9 366 1000 0.00195312 60 0.82085 0.21
0.1 0.9 366 1000 0.00244141 58 0.81997 0.216
0.1 0.9 366 1000 0.00305176 51 0.812702 0.222
0.1 0.9 366 1000 0.0038147 47 0.810107 0.216
0.1 0.9 366 1000 0.00476837 42 0.809368 0.219
0.1 0.9 366 1000 0.00596046 36 0.793893 0.211
0.1 0.9 366 1000 0.00745058 33 0.74753 0.002
0.1 0.9 366 1000 0.00931323 30 0.741132 0.005
0.1 0.9 366 1000 0.0116415 27 0.737386 0.008
0.1 0.9 366 1000 0.0145519 26 0.736484 0.006
0.1 0.9 366 1000 0.0181899 25 0.732943 0.003
0.1 0.9 366 1000 0.0227374 25 0.732927 0.014
0.1 0.9 366 1000 0.0284217 23 0.722758 0.011
0.1 0.9 366 1000 0.0355271 19 0.60198 0.001
0.1 0.9 366 1000 0.0444089 15 0.551248 0.001
0.1 0.9 457 1000 0 176 0.7763 0.213
0.1 0.9 457 1000 0.00125 62 0.771489 0.225
0.1 0.9 457 1000 0.0015625 59 0.770598 0.22
0.1 0.9 457 1000 0.00195312 54 0.770042 0.221
0.1 0.9 457 1000 0.00244141 52 0.768878 0.214
0.1 0.9 457 1000 0.00305176 47 0.762385 0.211
0.1 0.9 457 1000 0.0038147 44 0.761408 0.221
0.1 0.9 457 1000 0.00476837 43 0.759988 0.213
0.1 0.9 457 1000 0.00596046 42 0.757973 0.216
0.1 0.9 457 1000 0.00745058 38 0.753784 0.21
0.1 0.9 457 1000 0.00931323 33 0.74865 0.216
0.1 0.9 457 1000 0.0116415 30 0.745452 0.216
0.1 0.9 457 1000 0.0145519 27 0.684321 0
0.1 0.9 457 1000 0.0181899 26 0.660542 0.001
0.1 0.9 457 1000 0.0227374 26 0.660542 0
0.1 0.9 457 1000 0.0284217 25 0.660542 0.007
0.1 0.9 457 1000 0.0355271 21 0.543011 0
0.1 0.9 457 1000 0.0444089 14 0.42862 0.032
0.1 0.9 571 1000 0 176 0.763997 0.206
0.1 0.9 571 1000 0.00125 71 0.760583 0.149
0.1 0.9 571 1000 0.0015625 67 0.759831 0.154
0.1 0.9 571 1000 0.00195312 65 0.759069 0.152
0.1 0.9 571 1000 0.00244141 58 0.759079 0.209
0.1 0.9 571 1000 0.00305176 56 0.758647 0.217
0.1 0.9 571 1000 0.0038147 51 0.75479 0.21
0.1 0.9 571 1000 0.00476837 45 0.750139 0.213
0.1 0.9 571 1000 0.00596046 38 0.718387 0
0.1 0.9 571 1000 0.00745058 33 0.705959 0
0.1 0.9 571 1000 0.00931323 28 0.696208 0.001
0.1 0.9 571 1000 0.0116415 27 0.694772 0.001
0.1 0.9 571 1000 0.0145519 27 0.694784 0
0.1 0.9 571 1000 0.0181899 26 0.693264 0.023
0.1 0.9 571 1000 0.0227374 26 0.69327 0.002
0.1 0.9 571 1000 0.0284217 26 0.69329 0.015
0.1 0.9 571 1000 0.0355271 20 0.584375 0.006
0.1 0.9 571 1000 0.0444089 11 0.407384 0.025
0.1 0.9 713 1000 0 176 0.714674 0.175
0.1 0.9 713 1000 0.00125 70 0.711523 0.214
0.1 0.9 713 1000 0.0015625 63 0.70971 0.217
0.1 0.9 713 1000 0.00195312 55 0.707696 0.217
0.1 0.9 713 1000 0.00244141 54 0.707191 0.218
0.1 0.9 713 1000 0.00305176 50 0.70628 0.217
0.1 0.9 713 1000 0.0038147 43 0.702605 0.214
0.1 0.9 713 1000 0.00476837 40 0.702022 0.215
0.1 0.9 713 1000 0.00596046 36 0.700177 0.214
0.1 0.9 713 1000 0.00745058 31 0.655268 0.004
0.1 0.9 713 1000 0.00931323 29 0.654153 0.015
0.1 0.9 713 1000 0.0116415 28 0.653876 0.003
0.1 0.9 713 1000 0.0145519 27 0.653232 0.014
0.1 0.9 713 1000 0.0181899 27 0.653239 0.004
0.1 0.9 713 1000 0.0227374 27 0.653221 0.083
0.1 0.9 713 1000 0.0284217 26 0.652903 0.008
0.1 0.9 713 1000 0.0355271 20 0.556554 0.004
0.1 0.9 713 1000 0.0444089 14 0.43908 0
0.1 0.9 891 1000 0 176 0.694597 0.218
0.1 0.9 891 1000 0.00125 69 0.69181 0.224
0.1 0.9 891 1000 0.0015625 59 0.689202 0.217
0.1 0.9 891 1000 0.00195312 54 0.688048 0.213
0.1 0.9 891 1000 0.00244141 52 0.687621 0.215
0.1 0.9 891 1000 0.00305176 46 0.68595 0.22
0.1 0.9 891 1000 0.0038147 42 0.679752 0.215
0.1 0.9 891 1000 0.00476837 37 0.6757 0.215
0.1 0.9 891 1000 0.00596046 36 0.67528 0.214
0.1 0.9 891 1000 0.00745058 33 0.673029 0.215
0.1 0.9 891 1000 0.00931323 30 0.672328 0.22
0.1 0.9 891 1000 0.0116415 30 0.672326 0.219
0.1 0.9 891 1000 0.0145519 28 0.628826 0.001
0.1 0.9 891 1000 0.0181899 26 0.60572 0.009
0.1 0.9 891 1000 0.0227374 26 0.605708 0.003
0.1 0.9 891 1000 0.0284217 26 0.605716 0.001
0.1 0.9 891 1000 0.0355271 25 0.605726 0.002
0.1 0.9 891 1000 0.0444089 17 0.474285 0.012
0.1 0.9 1113 1000 0 176 0.736902 0.213
0.1 0.9 1113 1000 0.00125 57 0.732293 0.222
0.1 0.9 1113 1000 0.0015625 51 0.731153 0.225
0.1 0.9 1113 1000 0.00195312 48 0.729759 0.222
0.1 0.9 1113 1000 0.00244141 46 0.729097 0.216
0.1 0.9 1113 1000 0.00305176 44 0.728942 0.214
0.1 0.9 1113 1000 0.0038147 41 0.728391 0.211
0.1 0.9 1113 1000 0.00476837 39 0.727406 0.223
0.1 0.9 1113 1000 0.00596046 38 0.720076 0.218
0.1 0.9 1113 1000 0.00745058 34 0.717266 0.22
0.1 0.9 1113 1000 0.00931323 32 0.717247 0.219
0.1 0.9 1113 1000 0.0116415 30 0.716226 0.218
0.1 0.9 1113 1000 0.0145519 27 0.663721 0.001
0.1 0.9 1113 1000 0.0181899 26 0.65121 0.001
0.1 0.9 1113 1000 0.0227374 26 0.651211 0.011
0.1 0.9 1113 1000 0.0284217 26 0.651222 0.003
0.1 0.9 1113 1000 0.0355271 26 0.651204 0.001
0.1 0.9 1113 1000 0.0444089 15 0.422161 0.006
0.1 0.9 1391 1000 0 176 0.734397 0.215
0.1 0.9 1391 1000 0.00125 53 0.730311 0.22
0.1 0.9 1391 1000 0.0015625 51 0.73007 0.219
0.1 0.9 1391 1000 0.00195312 50 0.729922 0.215
0.1 0.9 1391 1000 0.00244141 48 0.729714 0.223
0.1 0.9 1391 1000 0.00305176 44 0.729357 0.21
0.1 0.9 1391 1000 0.0038147 42 0.727587 0.213
0.1 0.9 1391 1000 0.00476837 42 0.727577 0.217
0.1 0.9 1391 1000 0.00596046 36 0.719989 0.21
0.1 0.9 1391 1000 0.00745058 33 0.719454 0.218
0.1 0.9 1391 1000 0.00931323 30 0.716851 0.216
0.1 0.9 1391 1000 0.0116415 26 0.660643 0.004
0.1 0.9 1391 1000 0.0145519 26 0.660661 0
0.1 0.9 1391 1000 0.0181899 26 0.660652 0.003
0.1 0.9 1391 1000 0.0227374 26 0.660662 0.002
0.1 0.9 1391 1000 0.0284217 26 0.660661 0
0.1 0.9 1391 1000 0.0355271 26 0.660666 0.001
0.1 0.9 1391 1000 0.0444089 14 0.423031 0
0.1 0.9 1738 1000 0 176 0.757883 0.215
0.1 0.9 1738 1000 0.00125 49 0.754972 0.212
0.1 0.9 1738 1000 0.0015625 47 0.754145 0.221
0.1 0.9 1738 1000 0.00195312 44 0.752754 0.216
0.1 0.9 1738 1000 0.00244141 42 0.751252 0.215
0.1 0.9 1738 1000 0.00305176 38 0.748836 0.217
0.1 0.9 1738 1000 0.0038147 37 0.745025 0.213
0.1 0.9 1738 1000 0.00476837 36 0.744435 0.218
0.1 0.9 1738 1000 0.00596046 35 0.744135 0.22
0.1 0.9 1738 1000 0.00745058 30 0.743973 0.208
0.1 0.9 1738 1000 0.00931323 30 0.743942 0.214
0.1 0.9 1738 1000 0.0116415 27 0.695959 0
0.1 0.9 1738 1000 0.0145519 27 0.695956 0.002
0.1 0.9 1738 1000 0.0181899 26 0.681799 0.004
0.1 0.9 1738 1000 0.0227374 26 0.681803 0.001
0.1 0.9 1738 1000 0.0284217 26 0.681798 0
0.1 0.9 1738 1000 0.0355271 24 0.646789 0.002
0.1 0.9 1738 1000 0.0444089 13 0.414624 0
0.1 0.9 2172 1000 0 176 0.728459 0.208
0.1 0.9 2172 1000 0.00125 52 0.724782 0.214
0.1 0.9 2172 1000 0.0015625 48 0.724357 0.216
0.1 0.9 2172 1000 0.00195312 44 0.722633 0.214
0.1 0.9 2172 1000 0.00244141 41 0.722102 0.214
0.1 0.9 2172 1000 0.00305176 39 0.721528 0.22
0.1 0.9 2172 1000 0.0038147 36 0.720548 0.218
0.1 0.9 2172 1000 0.00476837 35 0.720491 0.214
0.1 0.9 2172 1000 0.00596046 34 0.713924 0.216
0.1 0.9 2172 1000 0.00745058 32 0.713922 0.216
0.1 0.9 2172 1000 0.00931323 30 0.713932 0.217
0.1 0.9 2172 1000 0.0116415 29 0.693085 0.213
0.1 0.9 2172 1000 0.0145519 26 0.652625 0.009
0.1 0.9 2172 1000 0.0181899 26 0.652612 0.001
0.1 0.9 2172 1000 0.0227374 26 0.652613 0
0.1 0.9 2172 1000 0.0284217 26 0.652623 0.003
0.1 0.9 2172 1000 0.0355271 25 0.652584 0.002
0.1 0.9 2172 1000 0.0444089 15 0.460431 0.011
0.1 0.9 2715 1000 0 176 0.714674 0.224
0.1 0.9 2715 1000 0.00125 58 0.712318 0.211
0.1 0.9 2715 1000 0.0015625 50 0.711725 0.217
0.1 0.9 2715 1000 0.00195312 45 0.711072 0.213
0.1 0.9 2715 1000 0.00244141 42 0.710841 0.218
0.1 0.9 2715 1000 0.00305176 41 0.710787 0.213
0.1 0.9 2715 1000 0.0038147 39 0.709849 0.221
0.1 0.9 2715 1000 0.00476837 35 0.708655 0.217
0.1 0.9 2715 1000 0.00596046 35 0.708646 0.218
0.1 0.9 2715 1000 0.00745058 34 0.700559 0.215
0.1 0.9 2715 1000 0.00931323 30 0.700559 0.211
0.1 0.9 2715 1000 0.0116415 30 0.700528 0.214
0.1 0.9 2715 1000 0.0145519 26 0.635311 0.011
0.1 0.9 2715 1000 0.0181899 26 0.635331 0.001
0.1 0.9 2715 1000 0.0227374 26 0.635318 0.001
0.1 0.9 2715 1000 0.0284217 26 0.635328 0
0.1 0.9 2715 1000 0.0355271 25 0.63531 0.004
0.1 0.9 2715 1000 0.0444089 13 0.393562 0.005
0.1 0.9 10 1000 0 158 0.999831 0.002
0.1 0.9 10 1000 0.00125 22 0.999758 0.001
0.1 0.9 10 1000 0.0015625 22 0.999692 0.003
0.1 0.9 10 1000 0.00195312 22 0.999621 0.003
0.1 0.9 10 1000 0.00244141 22 0.999546 0.019
0.1 0.9 10 1000 0.00305176 21 0.999679 0.016
0.1 0.9 10 1000 0.0038147 20 0.999487 0.014
0.1 0.9 10 1000 0.00476837 20 0.999687 0.023
0.1 0.9 10 1000 0.00596046 19 0.999542 0
0.1 0.9 10 1000 0.00745058 17 0.999548 0.001
0.1 0.9 10 1000 0.00931323 17 0.999444 0
0.1 0.9 10 1000 0.0116415 17 0.999659 0
0.1 0.9 10 1000 0.0145519 17 0.999605 0
0.1 0.9 10 1000 0.0181899 15 0.99972 0.003
0.1 0.9 10 1000 0.0227374 15 0.999638 0.005
0.1 0.9 10 1000 0.0284217 15 0.999553 0
0.1 0.9 10 1000 0.0355271 14 0.999554 0.004
0.1 0.9 10 1000 0.0444089 14 0.999391 0.007
0.1 0.9 12 1000 0 176 0.999924 0
0.1 0.9 12 1000 0.00125 30 0.999655 0
0.1 0.9 12 1000 0.0015625 28 0.999752 0
0.1 0.9 12 1000 0.00195312 27 0.999466 0
0.1 0.9 12 1000 0.00244141 27 0.999666 0
0.1 0.9 12 1000 0.00305176 24 0.999444 0.001
0.1 0.9 12 1000 0.0038147 24 0.999825 0.002
0.1 0.9 12 1000 0.00476837 23 0.999794 0.001
0.1 0.9 12 1000 0.00596046 23 0.999437 0.001
0.1 0.9 12 1000 0.00745058 22 0.999707 0.001
0.1 0.9 12 1000 0.00931323 22 0.99962 0.003
0.1 0.9 12 1000 0.0116415 22 0.999484 0
0.1 0.9 12 1000 0.0145519 22 0.999458 0.002
0.1 0.9 12 1000 0.0181899 20 0.999436 0.001
0.1 0.9 12 1000 0.0227374 20 0.99931 0.001
0.1 0.9 12 1000 0.0284217 18 0.999717 0
0.1 0.9 12 1000 0.0355271 17 0.999813 0.003
0.1 0.9 12 1000 0.0444089 17 0.999707 0.001
0.1 0.9 15 1000 0 122 0.999901 0.001
0.1 0.9 15 1000 0.00125 17 0.999855 0.003
0.1 0.9 15 1000 0.0015625 16 0.999773 0
0.1 0.9 15 1000 0.00195312 16 0.999862 0
0.1 0.9 15 1000 0.00244141 16 0.999817 0
0.1 0.9 15 1000 0.00305176 16 0.999721 0
0.1 0.9 15 1000 0.0038147 16 0.999824 0.001
0.1 0.9 15 1000 0.00476837 16 0.999762 0.001
0.1 0.9 15 1000 0.00596046 16 0.999843 0
0.1 0.9 15 1000 0.00745058 16 0.99983 0.001
0.1 0.9 15 1000 0.00931323 13 0.999632 0.001
0.1 0.9 15 1000 0.0116415 13 0.99978 0
0.1 0.9 15 1000 0.0145519 13 0.999754 0
0.1 0.9 15 1000 0.0181899 13 0.999708 0.001
0.1 0.9 15 1000 0.0227374 13 0.999666 0
0.1 0.9 15 1000 0.0284217 12 0.999805 0.001
0.1 0.9 15 1000 0.0355271 12 0.999585 0.002
0.1 0.9 15 1000 0.0444089 11 0.999769 0.001
0.1 0.9 18 1000 0 164 0.999663 0.016
0.1 0.9 18 1000 0.00125 27 0.999602 0
0.1 0.9 18 1000 0.0015625 27 0.999439 0.002
0.1 0.9 18 1000 0.00195312 27 0.99967 0
0.1 0.9 18 1000 0.00244141 27 0.999583 0
0.1 0.9 18 1000 0.00305176 27 0.999473 0.001
0.1 0.9 18 1000 0.0038147 27 0.99943 0.003
0.1 0.9 18 1000 0.00476837 27 0.999294 0.001
0.1 0.9 18 1000 0.00596046 27 0.999438 0.015
0.1 0.9 18 1000 0.00745058 26 0.999465 0.022
0.1 0.9 18 1000 0.00931323 25 0.999329 0
0.1 0.9 18 1000 0.0116415 25 0.999495 0.001
0.1 0.9 18 1000 0.0145519 23 0.999336 0.013
0.1 0.9 18 1000 0.0181899 20 0.999562 0.007
0.1 0.9 18 1000 0.0227374 20 0.999316 0.016
