# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
8 	133	0	1	0
27 	133	0	1	0
18 	133	0	1	0
7 	133	0	1	0
6 	133	0	5	0.001
20 	133	0	1	0
23 	133	0	1	0
24 	133	0	1	0
38 	133	0	1	0
5 	133	0	3	0
4 	133	0	1	0
39 	133	0	1	0
33 	133	0	5	0
26 	133	0	1	0
28 	133	0	1	0.001
25 	133	0	1	0
13 	133	0	5	0.001
34 	133	0	1	0.001
30 	133	0	1	0
44 	133	0	1	0
40 	133	0	1	0
31 	133	0	1	0
36 	133	0	1	0
19 	133	0	5	0.001
47 	133	0	1	0.001
12 	133	0	3	0
55 	133	0	1	0
37 	133	0	1	0
35 	133	0	1	0
42 	133	0	3	0
49 	133	0	5	0
43 	133	0	1	0
32 	133	0	1	0
46 	133	0	5	0.001
16 	133	0	3	0
64 	133	0	1	0
51 	133	0	1	0
45 	133	0	3	0
52 	133	0	1	0
54 	133	0	1	0
53 	133	0	5	0
56 	133	0	3	0
70 	133	0	1	0
68 	133	0	3	0.001
58 	133	0	1	0
50 	133	0	1	0
71 	133	0	1	0
69 	133	0	1	0
48 	133	0	3	0
75 	133	0	3	0
59 	133	0	5	0
57 	133	0	5	0
79 	133	0	1	0
60 	133	0	5	0
29 	133	0	3	0.001
65 	133	0	1	0
81 	133	0	1	0
67 	133	0	1	0
66 	133	0	1	0
61 	133	0	1	0
84 	133	0	3	0
63 	133	0	5	0
88 	133	0	1	0
93 	133	0	3	0
89 	133	0	1	0
96 	133	0	1	0
95 	133	0	1	0
78 	133	0	3	0.001
72 	133	0	5	0
85 	133	0	1	0
76 	133	0	5	0
90 	133	0	1	0
80 	133	0	1	0
62 	133	0	5	0.001
77 	133	0	1	0
82 	133	0	3	0.001
86 	133	0	1	0
87 	133	0	1	0
92 	133	0	1	0
6 	156	0	1	0
83 	133	0	1	0
41 	133	0	1	0
74 	133	0	5	0
94 	133	0	1	0
3 	156	0	7	0
11 	156	0	3	0
9 	156	0	1	0
99 	133	0	1	0
4 	156	0	7	0.001
97 	133	0	1	0
12 	156	0	1	0
18 	156	0	1	0
7 	156	0	1	0
1 	156	0	5	0.001
10 	156	0	5	0
19 	156	0	1	0
13 	156	0	5	0.001
2 	156	0	1	0
98 	133	0	1	0
21 	156	0	1	0
28 	156	0	1	0
100 	133	0	5	0.001
91 	133	0	5	0
73 	133	0	5	0
17 	156	0	7	0
20 	156	0	5	0.001
8 	156	0	5	0
33 	156	0	1	0
5 	156	0	5	0
30 	156	0	3	0
22 	156	0	3	0
38 	156	0	1	0
37 	156	0	1	0
32 	156	0	5	0
24 	156	0	5	0.001
29 	156	0	5	0.001
47 	156	0	1	0
42 	156	0	5	0
25 	156	0	5	0
40 	156	0	3	0
23 	156	0	5	0
43 	156	0	5	0
