# Maze size:               2x2
# strategy               = linear-q
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 3
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
33 	5205	0	0	0.25
35 	5205	0	0	0.25
29 	5205	0	0	0.25
34 	5205	0	0	0.249
32 	5205	0	0	0.25
37 	5205	0	0	0.25
36 	5205	0	0	0.25
38 	5205	0	0	0.25
39 	5205	0	0	0.25
40 	5205	0	0	0.249
41 	5205	0	0	0.25
45 	5205	0	0	0.2
43 	5205	0	0	0.25
42 	5205	0	0	0.25
44 	5205	0	0	0.25
48 	5205	0	0	0.25
47 	5205	0	0	0.25
46 	5205	0	0	0.25
50 	5205	0	0	0.25
51 	5205	0	0	0.25
53 	5205	0	0	0.25
49 	5205	0	0	0.25
52 	5205	0	0	0.2
54 	5205	0	0	0.215
55 	5205	0	0	0.249
56 	5205	0	0	0.25
58 	5205	0	0	0.25
59 	5205	0	0	0.2
57 	5205	0	0	0
60 	5205	0	0	0.25
62 	5205	0	0	0.25
63 	5205	0	0	0.25
61 	5205	0	0	0.25
65 	5205	0	0	0.25
67 	5205	0	0	0.25
66 	5205	0	0	0.25
64 	5205	0	0	0.25
69 	5205	0	0	0.2
68 	5205	0	0	0.25
70 	5205	0	0	0.25
74 	5205	0	0	0.25
71 	5205	0	0	0.25
72 	5205	0	0	0.25
75 	5205	0	0	0.25
77 	5205	0	0	0.2
73 	5205	0	0	0.25
76 	5205	0	0	0.25
78 	5205	0	0	0.2
79 	5205	0	0	0.25
80 	5205	0	0	0.25
81 	5205	0	0	0.25
82 	5205	0	0	0.25
83 	5205	0	0	0.25
84 	5205	0	0	0.25
85 	5205	0	0	0.25
87 	5205	0	0	0.222
86 	5205	0	0	0.25
88 	5205	0	0	0.25
89 	5205	0	0	0.25
91 	5205	0	0	0.25
90 	5205	0	0	0.25
93 	5205	0	0	0.25
92 	5205	0	0	0.25
94 	5205	0	0	0.25
97 	5205	0	0	0.25
95 	5205	0	0	0.25
96 	5205	0	0	0.25
98 	5205	0	0	0.25
99 	5205	0	0	0.25
100 	5205	0	0	0.25
3 	5735	0	0	0.25
1 	5735	0	0	0.25
2 	5735	0	0	0.25
7 	5735	0	0	0.25
5 	5735	0	0	0.25
4 	5735	0	0	0.25
9 	5735	0	0	0.25
8 	5735	0	0	0.25
13 	5735	0	0	0.25
12 	5735	0	0	0.25
6 	5735	0	0	0.25
10 	5735	0	0	0.25
11 	5735	0	0	0.25
14 	5735	0	0	0.25
15 	5735	0	0	0.25
19 	5735	0	0	0.25
17 	5735	0	0	0.25
16 	5735	0	0	0.25
21 	5735	0	0	0.25
20 	5735	0	0	0.25
22 	5735	0	0	0.25
18 	5735	0	0	0.25
23 	5735	0	0	0.25
25 	5735	0	0	0.25
24 	5735	0	0	0.25
27 	5735	0	0	0.25
26 	5735	0	0	0.25
28 	5735	0	0	0.222
31 	5735	0	0	0.25
29 	5735	0	0	0.25
30 	5735	0	0	0.25
32 	5735	0	0	0.25
36 	5735	0	0	0.2
34 	5735	0	0	0.25
33 	5735	0	0	0.25
38 	5735	0	0	0.25
37 	5735	0	0	0.2
35 	5735	0	0	0.25
41 	5735	0	0	0.25
39 	5735	0	0	0.25
40 	5735	0	0	0.25
43 	5735	0	0	0.25
42 	5735	0	0	0.25
45 	5735	0	0	0.25
44 	5735	0	0	0.25
46 	5735	0	0	0.25
50 	5735	0	0	0.25
49 	5735	0	0	0.177
47 	5735	0	0	0.25
48 	5735	0	0	0.25
52 	5735	0	0	0.25
51 	5735	0	0	0.25
53 	5735	0	0	0.25
54 	5735	0	0	0.25
56 	5735	0	0	0.25
55 	5735	0	0	0.2
57 	5735	0	0	0.25
58 	5735	0	0	0.25
60 	5735	0	0	0.25
59 	5735	0	0	0.25
63 	5735	0	0	0.25
65 	5735	0	0	0.25
61 	5735	0	0	0.25
62 	5735	0	0	0.25
67 	5735	0	0	0.25
64 	5735	0	0	0.25
68 	5735	0	0	0.25
69 	5735	0	0	0.25
70 	5735	0	0	0.25
66 	5735	0	0	0.25
72 	5735	0	0	0.25
71 	5735	0	0	0.25
73 	5735	0	0	0.249
74 	5735	0	0	0.25
76 	5735	0	0	0.25
75 	5735	0	0	0.25
77 	5735	0	0	0.25
78 	5735	0	0	0.25
81 	5735	0	0	0.25
79 	5735	0	0	0.25
84 	5735	0	0	0.25
80 	5735	0	0	0.25
82 	5735	0	0	0.25
85 	5735	0	0	0.25
83 	5735	0	0	0.25
87 	5735	0	0	0.25
88 	5735	0	0	0.25
86 	5735	0	0	0.25
89 	5735	0	0	0.249
90 	5735	0	0	0.2
92 	5735	0	0	0.25
91 	5735	0	0	0.25
93 	5735	0	0	0.25
96 	5735	0	0	0.25
94 	5735	0	0	0.25
100 	5735	0	0	0.25
95 	5735	0	0	0.223
98 	5735	0	0	0.25
99 	5735	0	0	0.25
97 	5735	0	0	0.25
2 	6318	0	0	0.25
3 	6318	0	0	0.222
1 	6318	0	0	0.25
4 	6318	0	0	0.25
6 	6318	0	0	0.25
7 	6318	0	0	0.25
5 	6318	0	0	0.2
13 	6318	0	0	0.25
10 	6318	0	0	0.25
8 	6318	0	0	0.25
12 	6318	0	0	0.25
9 	6318	0	0	0.2
11 	6318	0	0	0.25
14 	6318	0	0	0.25
15 	6318	0	0	0.25
16 	6318	0	0	0.25
19 	6318	0	0	0.25
17 	6318	0	0	0.25
18 	6318	0	0	0.25
21 	6318	0	0	0.25
20 	6318	0	0	0.2
24 	6318	0	0	0.25
23 	6318	0	0	0.2
22 	6318	0	0	0.25
25 	6318	0	0	0.25
28 	6318	0	0	0.25
26 	6318	0	0	0.25
27 	6318	0	0	0.25
29 	6318	0	0	0.25
30 	6318	0	0	0.25
31 	6318	0	0	0.25
32 	6318	0	0	0.25
33 	6318	0	0	0.25
34 	6318	0	0	0.25
35 	6318	0	0	0.25
36 	6318	0	0	0.25
39 	6318	0	0	0.25
37 	6318	0	0	0.25
40 	6318	0	0	0.25
41 	6318	0	0	0.25
38 	6318	0	0	0.25
42 	6318	0	0	0.25
45 	6318	0	0	0.25
44 	6318	0	0	0.25
43 	6318	0	0	0.25
46 	6318	0	0	0.249
47 	6318	0	0	0.25
48 	6318	0	0	0.25
51 	6318	0	0	0.25
50 	6318	0	0	0.25
49 	6318	0	0	0.25
52 	6318	0	0	0.25
53 	6318	0	0	0.25
54 	6318	0	0	0
55 	6318	0	0	0.25
56 	6318	0	0	0.25
57 	6318	0	0	0.25
58 	6318	0	0	0.2
60 	6318	0	0	0.25
59 	6318	0	0	0.25
63 	6318	0	0	0.25
61 	6318	0	0	0.25
62 	6318	0	0	0.25
64 	6318	0	0	0.25
69 	6318	0	0	0.25
66 	6318	0	0	0.25
67 	6318	0	0	0.25
71 	6318	0	0	0.25
68 	6318	0	0	0.25
70 	6318	0	0	0.25
65 	6318	0	0	0.249
74 	6318	0	0	0.25
72 	6318	0	0	0.25
76 	6318	0	0	0.2
73 	6318	0	0	0.236
75 	6318	0	0	0.25
77 	6318	0	0	0.25
78 	6318	0	0	0.25
81 	6318	0	0	0.25
79 	6318	0	0	0.25
83 	6318	0	0	0.25
82 	6318	0	0	0.2
80 	6318	0	0	0.25
84 	6318	0	0	0.25
87 	6318	0	0	0.25
86 	6318	0	0	0.25
88 	6318	0	0	0.2
85 	6318	0	0	0.25
89 	6318	0	0	0.25
90 	6318	0	0	0.25
91 	6318	0	0	0.25
94 	6318	0	0	0.25
92 	6318	0	0	0.25
93 	6318	0	0	0.25
95 	6318	0	0	0.25
96 	6318	0	0	0.25
97 	6318	0	0	0.249
99 	6318	0	0	0.25
1 	6959	0	0	0.25
100 	6318	0	0	0.25
98 	6318	0	0	0.25
2 	6959	0	0	0.25
3 	6959	0	0	0.25
4 	6959	0	0	0.25
5 	6959	0	0	0.25
7 	6959	0	0	0.25
8 	6959	0	0	0.25
9 	6959	0	0	0.25
6 	6959	0	0	0.25
10 	6959	0	0	0.25
14 	6959	0	0	0.25
11 	6959	0	0	0.25
15 	6959	0	0	0.25
12 	6959	0	0	0.25
17 	6959	0	0	0.25
13 	6959	0	0	0.25
18 	6959	0	0	0.25
19 	6959	0	0	0.25
16 	6959	0	0	0.25
20 	6959	0	0	0.25
21 	6959	0	0	0.25
22 	6959	0	0	0.25
24 	6959	0	0	0.2
23 	6959	0	0	0.25
25 	6959	0	0	0.25
26 	6959	0	0	0.25
27 	6959	0	0	0.25
28 	6959	0	0	0.25
29 	6959	0	0	0.222
30 	6959	0	0	0.25
33 	6959	0	0	0.25
31 	6959	0	0	0.25
32 	6959	0	0	0.222
40 	6959	0	0	0.25
36 	6959	0	0	0.25
34 	6959	0	0	0.25
35 	6959	0	0	0.25
37 	6959	0	0	0.25
38 	6959	0	0	0.25
39 	6959	0	0	0.25
44 	6959	0	0	0.25
42 	6959	0	0	0.25
43 	6959	0	0	0.25
41 	6959	0	0	0.25
45 	6959	0	0	0.25
46 	6959	0	0	0.25
49 	6959	0	0	0.25
51 	6959	0	0	0.25
48 	6959	0	0	0.25
47 	6959	0	0	0.25
52 	6959	0	0	0.25
50 	6959	0	0	0.25
53 	6959	0	0	0.25
61 	6959	0	0	0.25
54 	6959	0	0	0.25
55 	6959	0	0	0.25
57 	6959	0	0	0.25
56 	6959	0	0	0.25
58 	6959	0	0	0.25
59 	6959	0	0	0.25
62 	6959	0	0	0.25
63 	6959	0	0	0.25
60 	6959	0	0	0.25
64 	6959	0	0	0.25
65 	6959	0	0	0.25
66 	6959	0	0	0.25
67 	6959	0	0	0.25
69 	6959	0	0	0.25
68 	6959	0	0	0.249
70 	6959	0	0	0.25
71 	6959	0	0	0.2
72 	6959	0	0	0.25
73 	6959	0	0	0.25
74 	6959	0	0	0.25
76 	6959	0	0	0.25
77 	6959	0	0	0.25
75 	6959	0	0	0.25
78 	6959	0	0	0.249
85 	6959	0	0	0.25
81 	6959	0	0	0.25
83 	6959	0	0	0.2
79 	6959	0	0	0.25
86 	6959	0	0	0.25
80 	6959	0	0	0.25
88 	6959	0	0	0.25
84 	6959	0	0	0.2
87 	6959	0	0	0.25
82 	6959	0	0	0.25
89 	6959	0	0	0.25
93 	6959	0	0	0.25
92 	6959	0	0	0.25
91 	6959	0	0	0.25
90 	6959	0	0	0.25
94 	6959	0	0	0.25
96 	6959	0	0	0.25
95 	6959	0	0	0.25
98 	6959	0	0	0.2
97 	6959	0	0	0.25
99 	6959	0	0	0.25
100 	6959	0	0	0.25
4 	7664	0	0	0.25
2 	7664	0	0	0.25
7 	7664	0	0	0.25
1 	7664	0	0	0.25
6 	7664	0	0	0.25
8 	7664	0	0	0.25
3 	7664	0	0	0.25
10 	7664	0	0	0.25
9 	7664	0	0	0.25
5 	7664	0	0	0.25
11 	7664	0	0	0.25
13 	7664	0	0	0.25
12 	7664	0	0	0.25
14 	7664	0	0	0.25
16 	7664	0	0	0.2
15 	7664	0	0	0.25
17 	7664	0	0	0.25
18 	7664	0	0	0.25
20 	7664	0	0	0.25
22 	7664	0	0	0.22
19 	7664	0	0	0.25
21 	7664	0	0	0.25
25 	7664	0	0	0.25
23 	7664	0	0	0.25
24 	7664	0	0	0.249
26 	7664	0	0	0.25
31 	7664	0	0	0.2
28 	7664	0	0	0.2
29 	7664	0	0	0.25
33 	7664	0	0	0.2
27 	7664	0	0	0.25
30 	7664	0	0	0.25
35 	7664	0	0	0.25
32 	7664	0	0	0.25
39 	7664	0	0	0.25
36 	7664	0	0	0.25
34 	7664	0	0	0.25
38 	7664	0	0	0.25
40 	7664	0	0	0.25
37 	7664	0	0	0.25
42 	7664	0	0	0.25
41 	7664	0	0	0.25
43 	7664	0	0	0.25
45 	7664	0	0	0.25
44 	7664	0	0	0.25
47 	7664	0	0	0.25
46 	7664	0	0	0.2
49 	7664	0	0	0.25
48 	7664	0	0	0.25
50 	7664	0	0	0.25
57 	7664	0	0	0.25
51 	7664	0	0	0.25
58 	7664	0	0	0.25
52 	7664	0	0	0.25
53 	7664	0	0	0.25
54 	7664	0	0	0.25
55 	7664	0	0	0.25
56 	7664	0	0	0.25
60 	7664	0	0	0.25
59 	7664	0	0	0.25
62 	7664	0	0	0.189
61 	7664	0	0	0.25
63 	7664	0	0	0.25
64 	7664	0	0	0.25
67 	7664	0	0	0.25
65 	7664	0	0	0.25
69 	7664	0	0	0.25
68 	7664	0	0	0.25
66 	7664	0	0	0.2
71 	7664	0	0	0.25
70 	7664	0	0	0.25
73 	7664	0	0	0.25
72 	7664	0	0	0.144
74 	7664	0	0	0.25
77 	7664	0	0	0.25
76 	7664	0	0	0.2
79 	7664	0	0	0.25
78 	7664	0	0	0.25
75 	7664	0	0	0.25
85 	7664	0	0	0.25
81 	7664	0	0	0.25
82 	7664	0	0	0.25
80 	7664	0	0	0.25
83 	7664	0	0	0.25
84 	7664	0	0	0.25
86 	7664	0	0	0.25
87 	7664	0	0	0.25
90 	7664	0	0	0.25
88 	7664	0	0	0.25
89 	7664	0	0	0.25
94 	7664	0	0	0.25
93 	7664	0	0	0.25
92 	7664	0	0	0.25
91 	7664	0	0	0.25
95 	7664	0	0	0.25
96 	7664	0	0	0.25
97 	7664	0	0	0.249
98 	7664	0	0	0.25
99 	7664	0	0	0.25
100 	7664	0	0	0.25
5 	8440	0	0	0.223
8 	8440	0	0	0.25
1 	8440	0	0	0.25
2 	8440	0	0	0.25
4 	8440	0	0	0.25
6 	8440	0	0	0.25
3 	8440	0	0	0.222
10 	8440	0	0	0.25
7 	8440	0	0	0.25
9 	8440	0	0	0.25
11 	8440	0	0	0.25
12 	8440	0	0	0.25
15 	8440	0	0	0.25
17 	8440	0	0	0.25
13 	8440	0	0	0.25
14 	8440	0	0	0.25
19 	8440	0	0	0.25
16 	8440	0	0	0.25
18 	8440	0	0	0.25
20 	8440	0	0	0.25
21 	8440	0	0	0.25
23 	8440	0	0	0.25
22 	8440	0	0	0.25
24 	8440	0	0	0.25
25 	8440	0	0	0.25
26 	8440	0	0	0.25
28 	8440	0	0	0.25
29 	8440	0	0	0.25
27 	8440	0	0	0.25
30 	8440	0	0	0.25
32 	8440	0	0	0.25
31 	8440	0	0	0.25
33 	8440	0	0	0.25
34 	8440	0	0	0.222
36 	8440	0	0	0.25
35 	8440	0	0	0.25
37 	8440	0	0	0.25
38 	8440	0	0	0.25
40 	8440	0	0	0.25
39 	8440	0	0	0.25
43 	8440	0	0	0.25
42 	8440	0	0	0.25
41 	8440	0	0	0.25
44 	8440	0	0	0.2
45 	8440	0	0	0.25
47 	8440	0	0	0.25
46 	8440	0	0	0.25
48 	8440	0	0	0.2
51 	8440	0	0	0.25
50 	8440	0	0	0.25
49 	8440	0	0	0.25
54 	8440	0	0	0.25
53 	8440	0	0	0.25
55 	8440	0	0	0.25
56 	8440	0	0	0.25
59 	8440	0	0	0.25
57 	8440	0	0	0.25
60 	8440	0	0	0.25
58 	8440	0	0	0.25
61 	8440	0	0	0.167
52 	8440	0	0	0.25
65 	8440	0	0	0.25
63 	8440	0	0	0.25
64 	8440	0	0	0.25
62 	8440	0	0	0.25
66 	8440	0	0	0.25
68 	8440	0	0	0.25
67 	8440	0	0	0.25
70 	8440	0	0	0.25
69 	8440	0	0	0.25
71 	8440	0	0	0.25
73 	8440	0	0	0.2
72 	8440	0	0	0.25
74 	8440	0	0	0.25
75 	8440	0	0	0.25
77 	8440	0	0	0.25
76 	8440	0	0	0.25
79 	8440	0	0	0.25
78 	8440	0	0	0.25
80 	8440	0	0	0.25
81 	8440	0	0	0.25
84 	8440	0	0	0.25
82 	8440	0	0	0.25
83 	8440	0	0	0.25
86 	8440	0	0	0.25
87 	8440	0	0	0.25
85 	8440	0	0	0.25
91 	8440	0	0	0.25
88 	8440	0	0	0.25
90 	8440	0	0	0.25
89 	8440	0	0	0.2
94 	8440	0	0	0.25
92 	8440	0	0	0.25
93 	8440	0	0	0.25
95 	8440	0	0	0.25
96 	8440	0	0	0.25
97 	8440	0	0	0.25
98 	8440	0	0	0.25
99 	8440	0	0	0.25
3 	9294	0	0	0.25
100 	8440	0	0	0.25
6 	9294	0	0	0.25
1 	9294	0	0	0.25
4 	9294	0	0	0.25
5 	9294	0	0	0.25
7 	9294	0	0	0.25
2 	9294	0	0	0.25
10 	9294	0	0	0.25
8 	9294	0	0	0.25
11 	9294	0	0	0.25
9 	9294	0	0	0.25
13 	9294	0	0	0.25
12 	9294	0	0	0.25
15 	9294	0	0	0.25
14 	9294	0	0	0.25
17 	9294	0	0	0.25
16 	9294	0	0	0.25
18 	9294	0	0	0.25
20 	9294	0	0	0.25
19 	9294	0	0	0.25
22 	9294	0	0	0.25
23 	9294	0	0	0.25
21 	9294	0	0	0.25
24 	9294	0	0	0.25
26 	9294	0	0	0.25
25 	9294	0	0	0.25
27 	9294	0	0	0.25
28 	9294	0	0	0.25
31 	9294	0	0	0.25
29 	9294	0	0	0.25
33 	9294	0	0	0.25
30 	9294	0	0	0.25
32 	9294	0	0	0.25
34 	9294	0	0	0.2
35 	9294	0	0	0.25
38 	9294	0	0	0.25
37 	9294	0	0	0.25
36 	9294	0	0	0.25
40 	9294	0	0	0.25
39 	9294	0	0	0.25
41 	9294	0	0	0.25
43 	9294	0	0	0.25
42 	9294	0	0	0.25
46 	9294	0	0	0.25
47 	9294	0	0	0.25
45 	9294	0	0	0.25
44 	9294	0	0	0.25
50 	9294	0	0	0.25
49 	9294	0	0	0.25
51 	9294	0	0	0.25
48 	9294	0	0	0.25
52 	9294	0	0	0.25
56 	9294	0	0	0.249
54 	9294	0	0	0.25
55 	9294	0	0	0.25
53 	9294	0	0	0.25
57 	9294	0	0	0.25
59 	9294	0	0	0.25
58 	9294	0	0	0.25
61 	9294	0	0	0.25
60 	9294	0	0	0.25
62 	9294	0	0	0.25
63 	9294	0	0	0.25
64 	9294	0	0	0.25
65 	9294	0	0	0.25
66 	9294	0	0	0.25
69 	9294	0	0	0.25
68 	9294	0	0	0.25
67 	9294	0	0	0.25
71 	9294	0	0	0.25
72 	9294	0	0	0.2
74 	9294	0	0	0.25
70 	9294	0	0	0.25
76 	9294	0	0	0.25
73 	9294	0	0	0.25
75 	9294	0	0	0.25
80 	9294	0	0	0.25
78 	9294	0	0	0.25
77 	9294	0	0	0.25
83 	9294	0	0	0.25
81 	9294	0	0	0.25
79 	9294	0	0	0.25
84 	9294	0	0	0.25
82 	9294	0	0	0.25
85 	9294	0	0	0.25
87 	9294	0	0	0.25
86 	9294	0	0	0.25
89 	9294	0	0	0.25
88 	9294	0	0	0.25
90 	9294	0	0	0.25
91 	9294	0	0	0.25
94 	9294	0	0	0.25
92 	9294	0	0	0.25
93 	9294	0	0	0.25
96 	9294	0	0	0.25
97 	9294	0	0	0.25
95 	9294	0	0	0.25
99 	9294	0	0	0.25
98 	9294	0	0	0.25
100 	9294	0	0	0.2
# Global mean reward 0.167997
