# Maze size:               2x2
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 1
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 0
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 2
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 1
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# Reward 3
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 2
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# 
# 
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 100
# max training length    = 100000
# training length factor = 1.5
# L1 coefficient         = 0.0001
# max tree size          = 100000
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
32 	2553	0	69	0.504
43 	2553	0	71	1.5
42 	2553	0	59	1.305
40 	2553	0	69	1.072
38 	2553	0	65	1.3
36 	2553	0	61	0.67
28 	2553	0	61	0.5
34 	2553	0	57	1
45 	2553	0	59	1.333
29 	2553	0	65	1.33
44 	2553	0	67	1.5
41 	2553	0	67	1.3
46 	2553	0	63	1.496
47 	2553	0	59	0.5
50 	2553	0	61	1.558
48 	2553	0	57	0.925
49 	2553	0	73	0.348
51 	2553	0	67	1
54 	2553	0	61	1.168
52 	2553	0	69	1.5
58 	2553	0	63	0.25
59 	2553	0	61	1.5
55 	2553	0	59	1.168
62 	2553	0	63	1.168
68 	2553	0	59	1.5
53 	2553	0	73	1.395
64 	2553	0	61	1.618
57 	2553	0	63	0.865
56 	2553	0	69	0.999
70 	2553	0	63	0.894
66 	2553	0	69	0.25
61 	2553	0	73	1.75
60 	2553	0	73	1.001
65 	2553	0	63	1.3
63 	2553	0	61	0.344
67 	2553	0	61	1.3
69 	2553	0	57	0.339
72 	2553	0	65	1.5
71 	2553	0	65	0.579
73 	2553	0	63	1.62
79 	2553	0	65	1.5
75 	2553	0	67	1.5
76 	2553	0	59	1.5
74 	2553	0	57	1.3
90 	2553	0	61	1.501
81 	2553	0	73	1.5
84 	2553	0	63	1.3
92 	2553	0	59	1.168
87 	2553	0	65	0.5
83 	2553	0	65	1.078
77 	2553	0	69	0.926
80 	2553	0	71	0.26
93 	2553	0	61	1.168
78 	2553	0	67	1.5
85 	2553	0	79	0.819
86 	2553	0	63	0.509
82 	2553	0	65	1.3
91 	2553	0	61	1.5
88 	2553	0	63	1
89 	2553	0	67	0.932
94 	2553	0	63	0.5
95 	2553	0	57	0.505
96 	2553	0	73	1.081
98 	2553	0	67	1.495
100 	2553	0	59	1.332
97 	2553	0	57	1.168
99 	2553	0	71	1.3
5 	3829	0	87	1.328
3 	3829	0	85	1.625
14 	3829	0	69	1.5
1 	3829	0	85	0.5
9 	3829	0	83	1.625
7 	3829	0	89	1.625
17 	3829	0	71	1.562
2 	3829	0	95	1.3
6 	3829	0	93	1.37
4 	3829	0	81	1.5
12 	3829	0	89	1.3
11 	3829	0	89	1.5
10 	3829	0	87	0.5
16 	3829	0	95	1.163
18 	3829	0	89	1.164
15 	3829	0	81	0.504
13 	3829	0	81	1.5
8 	3829	0	91	0.504
22 	3829	0	77	0.509
21 	3829	0	99	1.625
19 	3829	0	83	1.2
20 	3829	0	105	1.3
23 	3829	0	105	1.496
24 	3829	0	99	1.496
31 	3829	0	81	1.356
26 	3829	0	93	1.62
25 	3829	0	89	1.495
27 	3829	0	77	1.085
28 	3829	0	83	0.505
29 	3829	0	93	1.625
33 	3829	0	79	1.624
30 	3829	0	95	1.496
36 	3829	0	87	1.5
40 	3829	0	81	1.496
37 	3829	0	83	1.5
32 	3829	0	83	0.338
38 	3829	0	89	1.164
34 	3829	0	85	1.33
35 	3829	0	87	0.805
41 	3829	0	89	1.332
39 	3829	0	81	1.625
42 	3829	0	85	1.3
45 	3829	0	85	1.495
46 	3829	0	81	1.167
44 	3829	0	77	0.337
43 	3829	0	87	1.5
47 	3829	0	89	1.334
54 	3829	0	73	1.168
50 	3829	0	85	1.163
48 	3829	0	93	1.3
58 	3829	0	73	0.999
51 	3829	0	87	1.301
49 	3829	0	85	1.253
52 	3829	0	99	0.504
56 	3829	0	93	0.265
61 	3829	0	79	1.5
60 	3829	0	81	1.5
59 	3829	0	73	0.25
55 	3829	0	101	0.5
53 	3829	0	87	1.324
65 	3829	0	85	1.301
57 	3829	0	83	0.504
62 	3829	0	93	0.5
66 	3829	0	77	0.508
64 	3829	0	95	0.505
68 	3829	0	87	0.5
69 	3829	0	89	1.625
67 	3829	0	97	1.168
70 	3829	0	85	1.164
63 	3829	0	113	0.5
74 	3829	0	81	1.625
71 	3829	0	95	1.5
75 	3829	0	83	1.5
78 	3829	0	79	1.163
72 	3829	0	91	0.504
76 	3829	0	73	0.513
84 	3829	0	77	1.625
77 	3829	0	79	0.5
88 	3829	0	79	1.163
85 	3829	0	95	1.625
82 	3829	0	91	1.5
87 	3829	0	83	1.164
73 	3829	0	109	0.508
81 	3829	0	81	0.505
79 	3829	0	97	0.5
80 	3829	0	91	0.5
86 	3829	0	97	1.168
89 	3829	0	83	1.004
83 	3829	0	93	0.505
90 	3829	0	81	0.504
92 	3829	0	93	0.995
91 	3829	0	99	0.255
93 	3829	0	83	0.255
96 	3829	0	95	1.624
95 	3829	0	85	1.337
94 	3829	0	81	0.505
97 	3829	0	77	1.5
99 	3829	0	93	1.115
98 	3829	0	97	1.3
100 	3829	0	103	1.163
4 	5743	0	103	1.3
7 	5743	0	83	1.62
1 	5743	0	117	0.8
6 	5743	0	115	1.502
2 	5743	0	121	1.163
5 	5743	0	115	1.557
13 	5743	0	103	1.3
8 	5743	0	109	0.504
9 	5743	0	129	0.504
3 	5743	0	115	1.3
18 	5743	0	91	1.625
10 	5743	0	111	1.495
17 	5743	0	101	1.168
14 	5743	0	119	1.5
15 	5743	0	117	1.3
11 	5743	0	135	0.5
12 	5743	0	107	1.167
19 	5743	0	121	1.3
22 	5743	0	101	1.626
21 	5743	0	109	0.5
16 	5743	0	113	1.3
20 	5743	0	139	1.33
23 	5743	0	105	0.5
24 	5743	0	113	1.005
26 	5743	0	97	1.3
34 	5743	0	89	1.443
25 	5743	0	119	0.508
30 	5743	0	97	1.625
28 	5743	0	95	1.623
38 	5743	0	79	1.745
27 	5743	0	105	0.505
33 	5743	0	107	1.163
29 	5743	0	119	1.164
32 	5743	0	125	1.3
40 	5743	0	99	1.428
36 	5743	0	107	0.504
35 	5743	0	105	1.496
37 	5743	0	117	1.164
31 	5743	0	131	0.5
39 	5743	0	135	1.5
42 	5743	0	101	0.505
41 	5743	0	111	0.26
43 	5743	0	121	1.168
46 	5743	0	105	1.087
44 	5743	0	121	0.504
45 	5743	0	111	1.625
48 	5743	0	99	1.625
47 	5743	0	109	1.623
54 	5743	0	117	1.169
49 	5743	0	105	1.427
52 	5743	0	89	0.5
51 	5743	0	127	0.5
55 	5743	0	115	1.3
50 	5743	0	121	1.3
53 	5743	0	109	1.163
57 	5743	0	101	1.427
59 	5743	0	91	1.164
56 	5743	0	105	1.5
60 	5743	0	125	1.164
66 	5743	0	97	1.168
58 	5743	0	109	1.5
63 	5743	0	121	0.5
65 	5743	0	99	0.814
61 	5743	0	135	1.5
64 	5743	0	113	0.5
72 	5743	0	101	1.625
62 	5743	0	141	1.495
69 	5743	0	109	1.5
68 	5743	0	119	1.168
70 	5743	0	125	1.5
67 	5743	0	97	0.503
71 	5743	0	105	1.5
73 	5743	0	125	1.5
77 	5743	0	103	1.625
74 	5743	0	111	1.164
80 	5743	0	101	1.4
75 	5743	0	113	1.33
78 	5743	0	123	0.5
76 	5743	0	127	1.168
81 	5743	0	113	0.5
79 	5743	0	133	1.395
82 	5743	0	107	0.5
85 	5743	0	85	1.5
83 	5743	0	99	0.505
87 	5743	0	107	1.75
84 	5743	0	107	1.5
86 	5743	0	125	1.495
93 	5743	0	95	1.501
91 	5743	0	93	0.338
88 	5743	0	99	0.255
89 	5743	0	99	1.164
90 	5743	0	97	1.495
92 	5743	0	113	0.505
94 	5743	0	107	1.294
95 	5743	0	123	1.164
96 	5743	0	115	1.3
97 	5743	0	111	1.3
98 	5743	0	109	0.338
99 	5743	0	105	1.3
100 	5743	0	109	1.335
12 	8614	0	133	0.997
1 	8614	0	147	1.625
7 	8614	0	119	1.625
2 	8614	0	131	1.5
4 	8614	0	131	1.5
5 	8614	0	149	1.168
8 	8614	0	127	0.505
6 	8614	0	123	1.62
16 	8614	0	147	1.305
13 	8614	0	125	1.624
24 	8614	0	95	1.269
3 	8614	0	155	1.5
14 	8614	0	123	1.3
15 	8614	0	129	1.5
11 	8614	0	131	1.5
9 	8614	0	149	1.5
18 	8614	0	121	1.625
10 	8614	0	149	1.501
20 	8614	0	129	1.5
19 	8614	0	121	0.5
17 	8614	0	125	1.625
22 	8614	0	137	1.495
23 	8614	0	129	1.3
21 	8614	0	139	0.509
25 	8614	0	117	0.5
28 	8614	0	95	1.433
27 	8614	0	111	1.432
30 	8614	0	113	1.62
38 	8614	0	107	1.625
31 	8614	0	117	1.5
29 	8614	0	109	1.5
34 	8614	0	123	1.164
26 	8614	0	127	1.5
46 	8614	0	83	1.625
32 	8614	0	141	1.3
33 	8614	0	141	1.5
39 	8614	0	111	1.625
36 	8614	0	129	1.5
37 	8614	0	129	1.399
40 	8614	0	123	1.5
45 	8614	0	115	1.5
43 	8614	0	123	0.499
42 	8614	0	127	0.505
41 	8614	0	143	1.625
44 	8614	0	145	1.5
35 	8614	0	157	1.495
47 	8614	0	123	1.3
48 	8614	0	131	1.495
51 	8614	0	95	1.501
49 	8614	0	129	1.5
50 	8614	0	135	1.625
54 	8614	0	109	1.169
58 	8614	0	101	1.625
56 	8614	0	101	1.625
52 	8614	0	133	1.621
55 	8614	0	139	1.295
59 	8614	0	107	1.4
53 	8614	0	137	1.5
64 	8614	0	115	1.5
65 	8614	0	127	1.3
57 	8614	0	145	1.5
62 	8614	0	123	1.5
67 	8614	0	123	1.62
63 	8614	0	141	1.625
61 	8614	0	125	1.5
60 	8614	0	145	0.504
71 	8614	0	123	1.375
68 	8614	0	117	0.505
70 	8614	0	139	1.624
69 	8614	0	127	1.625
76 	8614	0	115	1.495
66 	8614	0	169	0.5
78 	8614	0	91	1.3
74 	8614	0	131	0.5
73 	8614	0	133	0.505
72 	8614	0	165	1.496
77 	8614	0	139	1.3
79 	8614	0	141	1.3
75 	8614	0	133	1.5
83 	8614	0	109	1.625
84 	8614	0	113	1.62
81 	8614	0	131	1.625
80 	8614	0	163	0.5
82 	8614	0	131	1.5
86 	8614	0	113	1.3
93 	8614	0	113	1.182
92 	8614	0	115	1.75
91 	8614	0	117	1.625
85 	8614	0	123	1.3
89 	8614	0	157	0.504
88 	8614	0	137	0.504
87 	8614	0	137	0.504
97 	8614	0	115	1.163
90 	8614	0	149	1.5
94 	8614	0	115	1.5
96 	8614	0	139	0.508
95 	8614	0	129	1.625
98 	8614	0	125	1.5
100 	8614	0	107	1.5
99 	8614	0	137	0.25
2 	12921	0	115	1.495
3 	12921	0	133	1.62
7 	12921	0	109	1.5
4 	12921	0	141	0.5
1 	12921	0	137	0.5
8 	12921	0	151	0.505
5 	12921	0	163	1.5
9 	12921	0	147	0.504
15 	12921	0	131	0.51
19 	12921	0	125	1.4
10 	12921	0	145	1.625
11 	12921	0	143	1.496
17 	12921	0	147	0.505
16 	12921	0	151	0.5
12 	12921	0	127	1.624
13 	12921	0	133	0.509
6 	12921	0	155	0.5
14 	12921	0	175	1.5
22 	12921	0	139	0.5
23 	12921	0	141	0.5
18 	12921	0	149	0.504
20 	12921	0	195	0.51
24 	12921	0	163	0.505
21 	12921	0	175	0.508
26 	12921	0	149	1.625
25 	12921	0	175	0.508
29 	12921	0	123	1.405
27 	12921	0	133	0.505
31 	12921	0	159	0.505
28 	12921	0	145	0.505
46 	12921	0	85	1.3
41 	12921	0	129	1.625
30 	12921	0	189	1.5
35 	12921	0	137	0.513
43 	12921	0	127	1.625
40 	12921	0	121	1.5
33 	12921	0	149	0.51
36 	12921	0	143	1.625
34 	12921	0	179	0.5
32 	12921	0	141	0.5
39 	12921	0	141	0.508
42 	12921	0	133	0.509
37 	12921	0	143	0.514
44 	12921	0	149	0.505
38 	12921	0	175	1.5
45 	12921	0	133	0.509
49 	12921	0	115	1.625
47 	12921	0	155	0.51
51 	12921	0	159	1.2
48 	12921	0	133	0.5
50 	12921	0	133	0.513
57 	12921	0	123	1.625
66 	12921	0	113	1.624
62 	12921	0	119	1.3
52 	12921	0	157	1.3
55 	12921	0	123	0.505
54 	12921	0	177	1.5
53 	12921	0	145	1.625
58 	12921	0	163	0.505
56 	12921	0	133	0.509
63 	12921	0	135	0.509
71 	12921	0	117	1.3
59 	12921	0	191	0.5
72 	12921	0	103	0.504
60 	12921	0	153	0.509
61 	12921	0	127	0.5
67 	12921	0	123	1.5
64 	12921	0	143	1.301
65 	12921	0	147	1.625
69 	12921	0	145	0.5
73 	12921	0	105	1.5
68 	12921	0	125	0.505
74 	12921	0	141	1.625
70 	12921	0	215	0.505
76 	12921	0	105	1.625
81 	12921	0	95	1.4
75 	12921	0	211	1.3
77 	12921	0	139	1.62
78 	12921	0	157	1.625
82 	12921	0	111	1.5
83 	12921	0	151	1.295
80 	12921	0	173	1.621
79 	12921	0	141	0.5
90 	12921	0	141	1.626
84 	12921	0	119	0.5
85 	12921	0	149	0.5
89 	12921	0	141	0.504
87 	12921	0	135	0.5
92 	12921	0	117	0.5
86 	12921	0	155	0.51
94 	12921	0	145	1.625
95 	12921	0	131	0.5
88 	12921	0	155	1.62
100 	12921	0	119	0.5
98 	12921	0	185	1.5
93 	12921	0	201	0.505
96 	12921	0	145	1.502
91 	12921	0	197	0.5
97 	12921	0	169	0.505
99 	12921	0	163	0.505
2 	19381	0	159	0.509
9 	19381	0	141	1.5
7 	19381	0	137	0.5
3 	19381	0	133	0.505
14 	19381	0	169	1.75
1 	19381	0	219	0.509
12 	19381	0	203	1.75
10 	19381	0	141	0.509
15 	19381	0	177	1.75
6 	19381	0	169	1.5
5 	19381	0	169	0.505
11 	19381	0	215	0.509
8 	19381	0	229	0.505
16 	19381	0	173	1.625
20 	19381	0	177	1.5
19 	19381	0	205	1.5
17 	19381	0	195	0.505
21 	19381	0	165	1.5
18 	19381	0	227	0.5
4 	19381	0	249	0.505
13 	19381	0	209	1.301
23 	19381	0	235	0.51
24 	19381	0	205	1.625
25 	19381	0	137	1.75
22 	19381	0	211	0.5
33 	19381	0	137	1.75
28 	19381	0	157	0.5
29 	19381	0	161	1.625
27 	19381	0	245	1.625
30 	19381	0	201	1.625
31 	19381	0	157	0.505
34 	19381	0	181	1.444
32 	19381	0	133	0.505
35 	19381	0	153	1.5
37 	19381	0	175	0.504
38 	19381	0	163	0.505
26 	19381	0	237	0.5
40 	19381	0	129	0.509
42 	19381	0	161	1.62
39 	19381	0	195	0.509
41 	19381	0	193	0.5
36 	19381	0	209	0.505
46 	19381	0	183	1.625
43 	19381	0	235	0.509
44 	19381	0	203	1.5
50 	19381	0	143	1.168
49 	19381	0	153	1.626
47 	19381	0	167	0.509
45 	19381	0	215	0.503
57 	19381	0	137	1.626
54 	19381	0	167	0.505
53 	19381	0	157	0.505
64 	19381	0	135	1.62
51 	19381	0	197	1.5
56 	19381	0	153	0.509
55 	19381	0	211	0.505
48 	19381	0	211	0.5
52 	19381	0	179	0.5
60 	19381	0	165	1.5
62 	19381	0	179	1.5
61 	19381	0	191	0.5
66 	19381	0	131	1.75
59 	19381	0	197	1.625
58 	19381	0	251	1.444
67 	19381	0	123	0.509
63 	19381	0	195	0.499
68 	19381	0	161	1.495
71 	19381	0	127	1.75
65 	19381	0	171	0.505
69 	19381	0	179	0.505
76 	19381	0	123	1.75
74 	19381	0	139	1.3
70 	19381	0	245	0.505
73 	19381	0	221	0.51
72 	19381	0	225	0.5
77 	19381	0	145	1.501
75 	19381	0	153	0.505
79 	19381	0	129	1.745
80 	19381	0	135	1.625
81 	19381	0	153	0.5
78 	19381	0	165	0.5
84 	19381	0	123	1.626
88 	19381	0	145	1.625
83 	19381	0	199	0.509
86 	19381	0	155	1.5
87 	19381	0	183	0.513
89 	19381	0	167	1.5
91 	19381	0	157	0.505
90 	19381	0	199	1.625
82 	19381	0	187	0.505
92 	19381	0	147	0.5
93 	19381	0	169	0.505
96 	19381	0	129	1.625
94 	19381	0	177	0.505
85 	19381	0	265	0.5
97 	19381	0	175	0.505
100 	19381	0	105	1.745
95 	19381	0	203	0.505
98 	19381	0	187	1.5
99 	19381	0	235	0.504
2 	29071	0	123	1.75
3 	29071	0	135	1.75
4 	29071	0	201	1.62
14 	29071	0	115	1.75
9 	29071	0	135	0.518
13 	29071	0	189	1.75
8 	29071	0	225	1.625
1 	29071	0	235	0.505
12 	29071	0	227	0.505
19 	29071	0	143	1.75
7 	29071	0	231	1.75
10 	29071	0	275	1.4
18 	29071	0	139	1.75
5 	29071	0	275	1.75
6 	29071	0	301	0.505
16 	29071	0	219	0.5
22 	29071	0	177	1.75
15 	29071	0	203	1.75
11 	29071	0	279	0.505
21 	29071	0	193	1.4
20 	29071	0	213	0.5
17 	29071	0	279	1.624
25 	29071	0	161	1.625
23 	29071	0	225	0.51
24 	29071	0	227	1.295
29 	29071	0	137	1.75
28 	29071	0	183	1.745
27 	29071	0	239	0.505
33 	29071	0	207	1.625
30 	29071	0	189	0.505
35 	29071	0	147	0.5
31 	29071	0	195	1.75
26 	29071	0	321	1.745
32 	29071	0	275	1.169
37 	29071	0	221	1
34 	29071	0	293	1.749
42 	29071	0	149	1.625
40 	29071	0	257	1.745
39 	29071	0	223	0.505
38 	29071	0	263	0.5
45 	29071	0	155	0.505
36 	29071	0	291	1.744
44 	29071	0	217	1.75
43 	29071	0	229	1.625
41 	29071	0	203	0.505
48 	29071	0	143	0.51
46 	29071	0	283	1.5
49 	29071	0	243	1.5
55 	29071	0	139	1.625
47 	29071	0	297	1.745
50 	29071	0	223	1.625
52 	29071	0	237	1.745
51 	29071	0	219	1.75
57 	29071	0	165	1.75
54 	29071	0	227	0.51
53 	29071	0	257	1.4
63 	29071	0	157	1.75
58 	29071	0	201	1.75
60 	29071	0	235	0.509
56 	29071	0	287	1.405
61 	29071	0	271	1.501
62 	29071	0	209	1.62
59 	29071	0	269	0.514
67 	29071	0	203	1.4
66 	29071	0	199	0.513
70 	29071	0	189	1.625
68 	29071	0	223	0.509
65 	29071	0	209	1.75
64 	29071	0	195	1.75
69 	29071	0	185	0.51
72 	29071	0	141	1.625
74 	29071	0	189	1.625
71 	29071	0	275	1.75
78 	29071	0	215	1.294
77 	29071	0	203	1.625
80 	29071	0	175	0.509
86 	29071	0	167	1.75
73 	29071	0	339	1.3
87 	29071	0	151	1.75
79 	29071	0	323	0.51
76 	29071	0	283	0.51
82 	29071	0	227	1.555
89 	29071	0	133	1.75
81 	29071	0	255	1.4
88 	29071	0	193	0.505
75 	29071	0	327	1.301
90 	29071	0	223	0.509
94 	29071	0	195	1.75
85 	29071	0	293	0.51
92 	29071	0	193	1.3
83 	29071	0	265	0.505
91 	29071	0	277	0.5
95 	29071	0	201	0.505
93 	29071	0	279	0.505
84 	29071	0	289	0.5
96 	29071	0	217	1.744
97 	29071	0	183	1.75
99 	29071	0	285	1.4
100 	29071	0	171	0.51
98 	29071	0	277	1.749
4 	43606	0	185	1.75
3 	43606	0	195	1.745
5 	43606	0	193	1.75
8 	43606	0	151	1.75
1 	43606	0	229	1.75
6 	43606	0	199	1.75
9 	43606	0	209	1.555
2 	43606	0	275	1.75
14 	43606	0	225	1.75
11 	43606	0	191	1.75
15 	43606	0	209	1.75
20 	43606	0	171	1.75
21 	43606	0	167	1.555
17 	43606	0	263	1.75
19 	43606	0	219	1.75
13 	43606	0	351	1.745
22 	43606	0	179	1.75
23 	43606	0	181	1.75
10 	43606	0	333	1.75
18 	43606	0	281	1.554
12 	43606	0	321	1.75
24 	43606	0	185	1.75
7 	43606	0	463	1.625
16 	43606	0	379	1.75
25 	43606	0	207	1.75
30 	43606	0	217	1.75
26 	43606	0	249	1.75
33 	43606	0	163	1.75
28 	43606	0	177	0.5
29 	43606	0	211	1.75
34 	43606	0	185	1.75
31 	43606	0	195	1.75
36 	43606	0	169	1.75
38 	43606	0	143	1.749
35 	43606	0	255	1.75
40 	43606	0	131	1.75
48 	43606	0	119	0.5
39 	43606	0	209	1.75
44 	43606	0	219	1.75
27 	43606	0	421	1.745
37 	43606	0	311	1.75
41 	43606	0	231	1.75
47 	43606	0	213	1.75
45 	43606	0	215	1.75
32 	43606	0	369	1.75
46 	43606	0	261	1.749
50 	43606	0	187	1.75
42 	43606	0	361	1.75
54 	43606	0	149	1.749
49 	43606	0	247	1.75
52 	43606	0	175	1.75
51 	43606	0	191	1.75
43 	43606	0	357	1.749
53 	43606	0	239	1.75
63 	43606	0	151	1.75
57 	43606	0	263	1.4
62 	43606	0	133	1.75
60 	43606	0	241	1.75
55 	43606	0	281	1.75
56 	43606	0	195	1.75
58 	43606	0	269	1.75
61 	43606	0	185	1.745
59 	43606	0	275	1.75
65 	43606	0	197	1.555
64 	43606	0	295	1.75
67 	43606	0	175	1.749
66 	43606	0	181	1.75
74 	43606	0	151	1.75
70 	43606	0	187	1.554
73 	43606	0	217	1.554
75 	43606	0	215	1.75
69 	43606	0	259	1.745
72 	43606	0	211	1.75
71 	43606	0	203	1.749
76 	43606	0	249	0.515
68 	43606	0	449	1.75
79 	43606	0	169	1.75
84 	43606	0	155	1.75
78 	43606	0	239	1.75
77 	43606	0	227	1.75
83 	43606	0	159	1.75
85 	43606	0	165	1.75
87 	43606	0	167	1.745
91 	43606	0	121	1.749
88 	43606	0	213	1.75
82 	43606	0	195	1.75
80 	43606	0	369	1.745
81 	43606	0	375	1.75
92 	43606	0	223	1.75
90 	43606	0	227	1.75
86 	43606	0	345	1.75
89 	43606	0	293	0.51
97 	43606	0	183	1.624
93 	43606	0	239	1.749
95 	43606	0	271	1.75
99 	43606	0	217	1.75
94 	43606	0	239	1.75
100 	43606	0	245	1.75
98 	43606	0	223	1.75
5 	65409	0	161	1.75
96 	43606	0	517	1.75
1 	65409	0	225	1.75
3 	65409	0	241	1.749
6 	65409	0	169	1.75
2 	65409	0	235	1.749
9 	65409	0	247	1.749
11 	65409	0	211	1.745
8 	65409	0	251	1.75
14 	65409	0	269	1.75
7 	65409	0	309	1.745
4 	65409	0	329	1.749
10 	65409	0	237	1.749
18 	65409	0	193	1.745
17 	65409	0	245	1.75
12 	65409	0	347	1.75
20 	65409	0	241	1.75
24 	65409	0	125	1.75
22 	65409	0	225	1.75
16 	65409	0	349	1.75
15 	65409	0	305	1.75
23 	65409	0	237	1.75
13 	65409	0	455	1.75
19 	65409	0	367	1.75
21 	65409	0	429	1.75
26 	65409	0	293	1.749
30 	65409	0	189	1.75
25 	65409	0	313	1.626
28 	65409	0	287	1.75
27 	65409	0	303	1.75
33 	65409	0	191	1.75
32 	65409	0	271	1.745
36 	65409	0	229	1.749
29 	65409	0	401	1.75
35 	65409	0	283	1.75
34 	65409	0	283	1.75
38 	65409	0	229	1.75
39 	65409	0	203	1.75
41 	65409	0	209	1.75
44 	65409	0	183	1.749
37 	65409	0	211	1.745
40 	65409	0	179	1.75
45 	65409	0	281	1.75
43 	65409	0	301	1.75
42 	65409	0	405	1.75
47 	65409	0	257	1.75
31 	65409	0	563	1.75
48 	65409	0	261	1.75
46 	65409	0	343	1.75
50 	65409	0	169	1.749
51 	65409	0	183	1.75
55 	65409	0	175	1.75
52 	65409	0	265	1.75
56 	65409	0	171	1.75
57 	65409	0	219	1.75
49 	65409	0	331	1.75
60 	65409	0	189	1.749
63 	65409	0	191	1.745
54 	65409	0	281	1.745
53 	65409	0	337	1.75
62 	65409	0	245	1.75
65 	65409	0	175	1.75
61 	65409	0	271	1.749
58 	65409	0	305	1.75
64 	65409	0	249	1.75
59 	65409	0	401	1.749
70 	65409	0	245	1.75
67 	65409	0	293	1.75
68 	65409	0	271	1.75
72 	65409	0	245	1.75
66 	65409	0	245	1.75
73 	65409	0	275	1.75
71 	65409	0	283	1.75
77 	65409	0	271	1.75
76 	65409	0	247	1.745
79 	65409	0	179	1.75
69 	65409	0	377	1.75
74 	65409	0	275	1.75
78 	65409	0	315	1.75
81 	65409	0	291	1.749
88 	65409	0	197	1.745
82 	65409	0	269	1.75
75 	65409	0	409	1.749
83 	65409	0	279	1.749
87 	65409	0	247	1.749
80 	65409	0	425	1.75
84 	65409	0	273	1.75
85 	65409	0	309	1.75
89 	65409	0	203	1.75
86 	65409	0	315	1.75
90 	65409	0	241	1.75
94 	65409	0	269	1.75
91 	65409	0	199	1.75
96 	65409	0	215	1.745
95 	65409	0	241	1.75
99 	65409	0	281	1.75
97 	65409	0	209	1.749
92 	65409	0	387	1.749
93 	65409	0	361	1.75
98 	65409	0	343	1.745
100 	65409	0	257	1.75
2 	98113	0	171	1.75
3 	98113	0	275	1.75
1 	98113	0	301	1.75
7 	98113	0	257	1.75
6 	98113	0	277	1.75
5 	98113	0	303	1.75
4 	98113	0	291	1.75
11 	98113	0	253	1.75
13 	98113	0	265	1.749
12 	98113	0	307	1.75
10 	98113	0	343	1.75
15 	98113	0	251	1.75
8 	98113	0	375	1.75
20 	98113	0	241	1.75
18 	98113	0	259	1.75
9 	98113	0	443	1.75
17 	98113	0	295	1.75
23 	98113	0	283	1.749
24 	98113	0	281	1.749
21 	98113	0	303	1.75
14 	98113	0	417	1.75
22 	98113	0	327	1.75
25 	98113	0	247	1.749
19 	98113	0	357	1.75
16 	98113	0	515	1.75
26 	98113	0	291	1.75
27 	98113	0	193	1.75
28 	98113	0	229	1.75
29 	98113	0	293	1.75
34 	98113	0	147	1.75
31 	98113	0	331	1.75
32 	98113	0	399	1.75
33 	98113	0	303	1.75
41 	98113	0	223	1.75
47 	98113	0	227	1.625
37 	98113	0	371	1.75
36 	98113	0	385	1.75
35 	98113	0	395	1.75
38 	98113	0	405	1.75
39 	98113	0	397	1.75
46 	98113	0	327	1.75
40 	98113	0	369	1.745
44 	98113	0	351	1.75
43 	98113	0	321	1.75
30 	98113	0	665	1.75
48 	98113	0	339	1.75
49 	98113	0	237	1.75
42 	98113	0	403	1.75
53 	98113	0	231	1.75
54 	98113	0	221	1.75
50 	98113	0	295	1.75
45 	98113	0	489	1.75
52 	98113	0	367	1.75
55 	98113	0	205	1.749
60 	98113	0	179	1.75
51 	98113	0	519	1.75
57 	98113	0	343	1.749
62 	98113	0	307	1.75
63 	98113	0	263	1.75
58 	98113	0	331	1.75
68 	98113	0	217	1.75
59 	98113	0	319	1.75
66 	98113	0	247	1.745
56 	98113	0	381	1.75
70 	98113	0	211	1.749
74 	98113	0	131	1.75
69 	98113	0	253	1.749
61 	98113	0	433	1.745
64 	98113	0	349	1.75
67 	98113	0	351	1.749
72 	98113	0	365	1.745
71 	98113	0	321	1.75
73 	98113	0	405	1.75
75 	98113	0	371	1.75
78 	98113	0	301	1.75
79 	98113	0	305	1.75
76 	98113	0	355	1.745
65 	98113	0	621	1.75
77 	98113	0	305	1.75
84 	98113	0	231	1.75
81 	98113	0	319	1.75
80 	98113	0	315	1.749
86 	98113	0	235	1.749
83 	98113	0	273	1.75
89 	98113	0	257	1.75
82 	98113	0	317	1.75
90 	98113	0	231	1.75
91 	98113	0	247	1.75
85 	98113	0	275	1.75
93 	98113	0	293	1.75
88 	98113	0	283	1.75
87 	98113	0	415	1.749
92 	98113	0	263	1.75
94 	98113	0	323	1.75
96 	98113	0	355	1.75
97 	98113	0	285	1.749
99 	98113	0	311	1.745
100 	98113	0	337	1.749
98 	98113	0	431	1.75
95 	98113	0	879	1.75
